phi,theta,xValue,yValue,zValue,u_avg_acutance,u_avg_gaussian,u_avg_local_contrast,u_avg_local_range,u_avg_salt_and_pepper,u_avg_brightness,u_avg_contrast_strech,FILE,FILE_acutance,FILE_gaussian,FILE_local_contrast,FILE_local_range,FILE_salt_and_pepper,FILE_brightness,FILE_contrast_strech
44,90,499,166,499,254.4634438,44.94128418,109.0338707,15.29137421,2.455768585,60.25122833,12.83023834,images/364.jpg,images/364_acutance.png,images/364_gaussian.png,images/364_local_contrast.png,images/364_local_range.png,images/364_salt_and_pepper.png,images/364_brightness.png,images/364_contrast_strech.png
44,90,499,499,499,254.4686928,38.39642715,109.0644302,14.0007782,2.119754791,56.68611908,15.70215988,images/365.jpg,images/365_acutance.png,images/365_gaussian.png,images/365_local_contrast.png,images/365_local_range.png,images/365_salt_and_pepper.png,images/365_brightness.png,images/365_contrast_strech.png
44,90,499,832,499,254.4789009,32.52509689,109.1626587,12.99110794,1.800228119,53.42166519,20.63206482,images/366.jpg,images/366_acutance.png,images/366_gaussian.png,images/366_local_contrast.png,images/366_local_range.png,images/366_salt_and_pepper.png,images/366_brightness.png,images/366_contrast_strech.png
44,150,499,166,499,254.505928,36.51533127,90.96769333,14.0369873,2.215255737,50.74128342,15.42788315,images/367.jpg,images/367_acutance.png,images/367_gaussian.png,images/367_local_contrast.png,images/367_local_range.png,images/367_salt_and_pepper.png,images/367_brightness.png,images/367_contrast_strech.png
44,150,499,499,499,254.520401,31.09365082,90.94952774,12.31097412,1.808742523,47.56767654,19.92795181,images/368.jpg,images/368_acutance.png,images/368_gaussian.png,images/368_local_contrast.png,images/368_local_range.png,images/368_salt_and_pepper.png,images/368_brightness.png,images/368_contrast_strech.png
44,150,499,832,499,254.5443382,25.57190704,90.83021545,10.50844193,1.403377533,44.32559967,23.96414185,images/369.jpg,images/369_acutance.png,images/369_gaussian.png,images/369_local_contrast.png,images/369_local_range.png,images/369_salt_and_pepper.png,images/369_brightness.png,images/369_contrast_strech.png
44,30,499,166,832,254.5323296,35.57038879,104.6733818,12.43668747,1.921634674,53.64305878,15.61882401,images/370.jpg,images/370_acutance.png,images/370_gaussian.png,images/370_local_contrast.png,images/370_local_range.png,images/370_salt_and_pepper.png,images/370_brightness.png,images/370_contrast_strech.png
44,30,499,499,832,254.5232887,32.86289597,104.6947975,12.45066452,1.897068024,52.24493408,17.21004868,images/371.jpg,images/371_acutance.png,images/371_gaussian.png,images/371_local_contrast.png,images/371_local_range.png,images/371_salt_and_pepper.png,images/371_brightness.png,images/371_contrast_strech.png
44,30,499,832,832,254.5245705,32.23896027,104.6190224,12.69329834,1.954441071,51.81109619,20.6270256,images/372.jpg,images/372_acutance.png,images/372_gaussian.png,images/372_local_contrast.png,images/372_local_range.png,images/372_salt_and_pepper.png,images/372_brightness.png,images/372_contrast_strech.png
44,90,499,166,832,254.5662651,45.75082016,109.1348419,11.57931519,1.543525696,60.51477051,11.56561279,images/373.jpg,images/373_acutance.png,images/373_gaussian.png,images/373_local_contrast.png,images/373_local_range.png,images/373_salt_and_pepper.png,images/373_brightness.png,images/373_contrast_strech.png
44,90,499,499,832,254.5454102,42.6554451,109.0897369,11.80314636,1.564922333,59.13023758,13.19395828,images/374.jpg,images/374_acutance.png,images/374_gaussian.png,images/374_local_contrast.png,images/374_local_range.png,images/374_salt_and_pepper.png,images/374_brightness.png,images/374_contrast_strech.png
44,90,499,832,832,254.5332451,40.38077927,109.1472702,12.13991928,1.607513428,57.99161148,17.99961853,images/375.jpg,images/375_acutance.png,images/375_gaussian.png,images/375_local_contrast.png,images/375_local_range.png,images/375_salt_and_pepper.png,images/375_brightness.png,images/375_contrast_strech.png
44,150,499,166,832,254.6599388,53.27554703,91.10455322,7.243721008,1.012981415,59.89609909,11.39701843,images/376.jpg,images/376_acutance.png,images/376_gaussian.png,images/376_local_contrast.png,images/376_local_range.png,images/376_salt_and_pepper.png,images/376_brightness.png,images/376_contrast_strech.png
44,150,499,499,832,254.6599045,50.86170578,91.06170273,7.275753021,1.013263702,58.82388687,15.29398346,images/377.jpg,images/377_acutance.png,images/377_gaussian.png,images/377_local_contrast.png,images/377_local_range.png,images/377_salt_and_pepper.png,images/377_brightness.png,images/377_contrast_strech.png
44,150,499,832,832,254.6635361,48.45072174,90.97113419,7.229042053,1.003379822,57.72312164,16.95412445,images/378.jpg,images/378_acutance.png,images/378_gaussian.png,images/378_local_contrast.png,images/378_local_range.png,images/378_salt_and_pepper.png,images/378_brightness.png,images/378_contrast_strech.png
44,30,832,166,166,254.515049,46.30739212,104.6464424,11.22494888,1.816886902,60.26068115,11.36366653,images/379.jpg,images/379_acutance.png,images/379_gaussian.png,images/379_local_contrast.png,images/379_local_range.png,images/379_salt_and_pepper.png,images/379_brightness.png,images/379_contrast_strech.png
44,30,832,499,166,254.5013084,41.4405365,104.6611862,12.18568802,1.968208313,57.44886017,12.02567673,images/380.jpg,images/380_acutance.png,images/380_gaussian.png,images/380_local_contrast.png,images/380_local_range.png,images/380_salt_and_pepper.png,images/380_brightness.png,images/380_contrast_strech.png
44,30,832,832,166,254.5131645,38.50016022,104.4754105,13.28648758,2.145729065,55.53543091,17.54829025,images/381.jpg,images/381_acutance.png,images/381_gaussian.png,images/381_local_contrast.png,images/381_local_range.png,images/381_salt_and_pepper.png,images/381_brightness.png,images/381_contrast_strech.png
44,90,832,166,166,254.4768333,43.22745514,109.0509186,11.35515976,1.667297363,59.38853836,11.73263168,images/382.jpg,images/382_acutance.png,images/382_gaussian.png,images/382_local_contrast.png,images/382_local_range.png,images/382_salt_and_pepper.png,images/382_brightness.png,images/382_contrast_strech.png
44,90,832,499,166,254.4669991,38.50615311,109.0434532,11.78580093,1.679683685,56.77124405,15.25548553,images/383.jpg,images/383_acutance.png,images/383_gaussian.png,images/383_local_contrast.png,images/383_local_range.png,images/383_salt_and_pepper.png,images/383_brightness.png,images/383_contrast_strech.png
44,90,832,832,166,254.4617805,34.66244125,109.1493378,12.55631256,1.733848572,54.53801727,19.29743576,images/384.jpg,images/384_acutance.png,images/384_gaussian.png,images/384_local_contrast.png,images/384_local_range.png,images/384_salt_and_pepper.png,images/384_brightness.png,images/384_contrast_strech.png
44,150,832,166,166,254.4995384,27.22763443,90.89274597,9.596321106,1.359016418,44.87821579,23.41788483,images/385.jpg,images/385_acutance.png,images/385_gaussian.png,images/385_local_contrast.png,images/385_local_range.png,images/385_salt_and_pepper.png,images/385_brightness.png,images/385_contrast_strech.png
44,150,832,499,166,254.4988327,24.64144897,90.86229706,9.548919678,1.315971375,43.39553833,25.34903336,images/386.jpg,images/386_acutance.png,images/386_gaussian.png,images/386_local_contrast.png,images/386_local_range.png,images/386_salt_and_pepper.png,images/386_brightness.png,images/386_contrast_strech.png
44,150,832,832,166,254.5053673,22.17544174,90.80364227,9.604156494,1.291706085,41.92663956,27.29728699,images/387.jpg,images/387_acutance.png,images/387_gaussian.png,images/387_local_contrast.png,images/387_local_range.png,images/387_salt_and_pepper.png,images/387_brightness.png,images/387_contrast_strech.png
44,30,832,166,499,254.5214806,39.32803345,104.72649,11.92078781,1.894485474,56.28349304,13.3175354,images/388.jpg,images/388_acutance.png,images/388_gaussian.png,images/388_local_contrast.png,images/388_local_range.png,images/388_salt_and_pepper.png,images/388_brightness.png,images/388_contrast_strech.png
44,30,832,499,499,254.5172882,36.11582184,104.719593,12.29854584,1.933158875,54.35793686,16.47437286,images/389.jpg,images/389_acutance.png,images/389_gaussian.png,images/389_local_contrast.png,images/389_local_range.png,images/389_salt_and_pepper.png,images/389_brightness.png,images/389_contrast_strech.png
44,30,832,832,499,254.5400772,35.70886993,104.4367294,12.79275513,2.022598267,54.16970062,19.58063126,images/390.jpg,images/390_acutance.png,images/390_gaussian.png,images/390_local_contrast.png,images/390_local_range.png,images/390_salt_and_pepper.png,images/390_brightness.png,images/390_contrast_strech.png
44,90,832,166,499,254.4913063,36.12521362,109.0124741,12.73618698,1.852714539,55.70982361,17.97161102,images/391.jpg,images/391_acutance.png,images/391_gaussian.png,images/391_local_contrast.png,images/391_local_range.png,images/391_salt_and_pepper.png,images/391_brightness.png,images/391_contrast_strech.png
44,90,832,499,499,254.4907303,32.6488266,109.0244675,12.34089279,1.722270966,53.60406113,20.08079147,images/392.jpg,images/392_acutance.png,images/392_gaussian.png,images/392_local_contrast.png,images/392_local_range.png,images/392_salt_and_pepper.png,images/392_brightness.png,images/392_contrast_strech.png
44,90,832,832,499,254.4956245,30.37553406,109.1191902,12.38064575,1.646621704,52.1505394,21.97567368,images/393.jpg,images/393_acutance.png,images/393_gaussian.png,images/393_local_contrast.png,images/393_local_range.png,images/393_salt_and_pepper.png,images/393_brightness.png,images/393_contrast_strech.png
44,150,832,166,499,254.5410767,26.99018097,90.83804703,11.05302429,1.553279877,45.0866127,23.36472702,images/394.jpg,images/394_acutance.png,images/394_gaussian.png,images/394_local_contrast.png,images/394_local_range.png,images/394_salt_and_pepper.png,images/394_brightness.png,images/394_contrast_strech.png
44,150,832,499,499,254.5462532,24.78621674,90.79940414,10.3562355,1.384140015,43.82422638,24.60495758,images/395.jpg,images/395_acutance.png,images/395_gaussian.png,images/395_local_contrast.png,images/395_local_range.png,images/395_salt_and_pepper.png,images/395_brightness.png,images/395_contrast_strech.png
44,150,832,832,499,254.5618858,22.55443954,90.7281456,9.667263031,1.217945099,42.56173706,26.22767258,images/396.jpg,images/396_acutance.png,images/396_gaussian.png,images/396_local_contrast.png,images/396_local_range.png,images/396_salt_and_pepper.png,images/396_brightness.png,images/396_contrast_strech.png
44,30,832,166,832,254.5188065,35.59838104,104.7200356,12.59050369,1.9451828,53.86878204,16.48181534,images/397.jpg,images/397_acutance.png,images/397_gaussian.png,images/397_local_contrast.png,images/397_local_range.png,images/397_salt_and_pepper.png,images/397_brightness.png,images/397_contrast_strech.png
44,30,832,499,832,254.5173798,34.12733078,104.7217865,12.72118378,1.942329407,53.00180054,17.43782043,images/398.jpg,images/398_acutance.png,images/398_gaussian.png,images/398_local_contrast.png,images/398_local_range.png,images/398_salt_and_pepper.png,images/398_brightness.png,images/398_contrast_strech.png
44,30,832,832,832,254.5337486,35.46106339,104.4712181,12.93789291,2.011486053,53.7977066,19.00363541,images/399.jpg,images/399_acutance.png,images/399_gaussian.png,images/399_local_contrast.png,images/399_local_range.png,images/399_salt_and_pepper.png,images/399_brightness.png,images/399_contrast_strech.png
44,90,832,166,832,254.5557823,41.70519638,109.0560722,11.55755615,1.525772095,58.58204651,16.38713074,images/400.jpg,images/400_acutance.png,images/400_gaussian.png,images/400_local_contrast.png,images/400_local_range.png,images/400_salt_and_pepper.png,images/400_brightness.png,images/400_contrast_strech.png
44,90,832,499,832,254.5376663,40.2518692,109.0102959,11.78507233,1.547523499,57.85655975,17.64217377,images/401.jpg,images/401_acutance.png,images/401_gaussian.png,images/401_local_contrast.png,images/401_local_range.png,images/401_salt_and_pepper.png,images/401_brightness.png,images/401_contrast_strech.png
44,90,832,832,832,254.5300179,39.71653748,109.0504723,12.12725449,1.596271515,57.57232666,18.58282471,images/402.jpg,images/402_acutance.png,images/402_gaussian.png,images/402_local_contrast.png,images/402_local_range.png,images/402_salt_and_pepper.png,images/402_brightness.png,images/402_contrast_strech.png
44,150,832,166,832,254.6611404,48.68466568,91.00882339,7.158176422,0.992282867,57.78226089,16.60910797,images/403.jpg,images/403_acutance.png,images/403_gaussian.png,images/403_local_contrast.png,images/403_local_range.png,images/403_salt_and_pepper.png,images/403_brightness.png,images/403_contrast_strech.png
44,150,832,499,832,254.6626816,48.15284729,90.94491577,7.179050446,0.993019104,57.47872925,16.95505524,images/404.jpg,images/404_acutance.png,images/404_gaussian.png,images/404_local_contrast.png,images/404_local_range.png,images/404_salt_and_pepper.png,images/404_brightness.png,images/404_contrast_strech.png
44,150,832,832,832,254.6705246,46.9670639,90.90066147,7.118347168,0.98613739,57.186203,17.34648514,images/405.jpg,images/405_acutance.png,images/405_gaussian.png,images/405_local_contrast.png,images/405_local_range.png,images/405_salt_and_pepper.png,images/405_brightness.png,images/405_contrast_strech.png
55,30,166,166,166,254.5069885,54.83514786,103.0831985,11.66651154,2.043678284,64.36222458,11.62481689,images/406.jpg,images/406_acutance.png,images/406_gaussian.png,images/406_local_contrast.png,images/406_local_range.png,images/406_salt_and_pepper.png,images/406_brightness.png,images/406_contrast_strech.png
55,30,166,499,166,254.4850807,45.52765656,103.2149124,12.31118393,2.100643158,59.36898422,11.01387024,images/407.jpg,images/407_acutance.png,images/407_gaussian.png,images/407_local_contrast.png,images/407_local_range.png,images/407_salt_and_pepper.png,images/407_brightness.png,images/407_contrast_strech.png
55,30,166,832,166,254.4673347,37.38461304,103.4492188,13.09852219,2.178520203,54.48876572,17.44780731,images/408.jpg,images/408_acutance.png,images/408_gaussian.png,images/408_local_contrast.png,images/408_local_range.png,images/408_salt_and_pepper.png,images/408_brightness.png,images/408_contrast_strech.png
55,90,166,166,166,254.4946098,60.86445618,107.8509407,11.58399963,1.890838623,68.22696304,12.28836441,images/409.jpg,images/409_acutance.png,images/409_gaussian.png,images/409_local_contrast.png,images/409_local_range.png,images/409_salt_and_pepper.png,images/409_brightness.png,images/409_contrast_strech.png
55,90,166,499,166,254.469883,49.38402176,108.0806427,11.94163513,1.844512939,62.48287582,11.62750244,images/410.jpg,images/410_acutance.png,images/410_gaussian.png,images/410_local_contrast.png,images/410_local_range.png,images/410_salt_and_pepper.png,images/410_brightness.png,images/410_contrast_strech.png
55,90,166,832,166,254.4412231,38.83654785,108.2582016,12.70841217,1.86082077,56.70200348,16.88780594,images/411.jpg,images/411_acutance.png,images/411_gaussian.png,images/411_local_contrast.png,images/411_local_range.png,images/411_salt_and_pepper.png,images/411_brightness.png,images/411_contrast_strech.png
55,150,166,166,166,254.5374641,48.16211319,90.29198074,9.445163727,1.470516205,56.73746109,10.36579132,images/412.jpg,images/412_acutance.png,images/412_gaussian.png,images/412_local_contrast.png,images/412_local_range.png,images/412_salt_and_pepper.png,images/412_brightness.png,images/412_contrast_strech.png
55,150,166,499,166,254.516674,37.86235046,90.51625443,9.694499969,1.432647705,51.20010376,9.831775665,images/413.jpg,images/413_acutance.png,images/413_gaussian.png,images/413_local_contrast.png,images/413_local_range.png,images/413_salt_and_pepper.png,images/413_brightness.png,images/413_contrast_strech.png
55,150,166,832,166,254.4946709,28.0085907,90.44435883,9.728988647,1.370204926,45.46541595,22.08246994,images/414.jpg,images/414_acutance.png,images/414_gaussian.png,images/414_local_contrast.png,images/414_local_range.png,images/414_salt_and_pepper.png,images/414_brightness.png,images/414_contrast_strech.png
55,30,166,166,499,254.4781036,45.16915512,103.3654366,14.28695297,2.527172089,59.07879639,12.6208725,images/415.jpg,images/415_acutance.png,images/415_gaussian.png,images/415_local_contrast.png,images/415_local_range.png,images/415_salt_and_pepper.png,images/415_brightness.png,images/415_contrast_strech.png
55,30,166,499,499,254.47966,38.57057571,103.4125862,13.62372208,2.311580658,55.38031006,14.88765717,images/416.jpg,images/416_acutance.png,images/416_gaussian.png,images/416_local_contrast.png,images/416_local_range.png,images/416_salt_and_pepper.png,images/416_brightness.png,images/416_contrast_strech.png
55,30,166,832,499,254.4992905,32.76597214,103.4765816,12.85518646,2.088401794,51.90978622,20.13832855,images/417.jpg,images/417_acutance.png,images/417_gaussian.png,images/417_local_contrast.png,images/417_local_range.png,images/417_salt_and_pepper.png,images/417_brightness.png,images/417_contrast_strech.png
55,90,166,166,499,254.428669,52.6730423,108.0985565,17.6377182,3.01473999,64.31093216,12.44854736,images/418.jpg,images/418_acutance.png,images/418_gaussian.png,images/418_local_contrast.png,images/418_local_range.png,images/418_salt_and_pepper.png,images/418_brightness.png,images/418_contrast_strech.png
55,90,166,499,499,254.4457779,43.75198746,108.2092896,15.39118576,2.453731537,59.37709045,13.88402939,images/419.jpg,images/419_acutance.png,images/419_gaussian.png,images/419_local_contrast.png,images/419_local_range.png,images/419_salt_and_pepper.png,images/419_brightness.png,images/419_contrast_strech.png
55,90,166,832,499,254.4674606,34.63896179,108.2350311,13.30099106,1.920730591,54.42542267,19.19775009,images/420.jpg,images/420_acutance.png,images/420_gaussian.png,images/420_local_contrast.png,images/420_local_range.png,images/420_salt_and_pepper.png,images/420_brightness.png,images/420_contrast_strech.png
55,150,166,166,499,254.4483376,46.48194885,90.6467514,16.67855835,2.894001007,56.35968018,10.57450867,images/421.jpg,images/421_acutance.png,images/421_gaussian.png,images/421_local_contrast.png,images/421_local_range.png,images/421_salt_and_pepper.png,images/421_brightness.png,images/421_contrast_strech.png
55,150,166,499,499,254.4741974,37.94174576,90.72092438,13.96634293,2.253959656,51.37481689,14.34105301,images/422.jpg,images/422_acutance.png,images/422_gaussian.png,images/422_local_contrast.png,images/422_local_range.png,images/422_salt_and_pepper.png,images/422_brightness.png,images/422_contrast_strech.png
55,150,166,832,499,254.5021019,28.39332962,90.5839119,11.18027878,1.613697052,46.12638474,21.6342926,images/423.jpg,images/423_acutance.png,images/423_gaussian.png,images/423_local_contrast.png,images/423_local_range.png,images/423_salt_and_pepper.png,images/423_brightness.png,images/423_contrast_strech.png
55,30,166,166,832,254.5281982,36.44859314,103.5021172,12.37843323,1.958675385,53.83712769,14.48424149,images/424.jpg,images/424_acutance.png,images/424_gaussian.png,images/424_local_contrast.png,images/424_local_range.png,images/424_salt_and_pepper.png,images/424_brightness.png,images/424_contrast_strech.png
55,30,166,499,832,254.5196609,33.30064011,103.4919395,12.39551926,1.928211212,52.17271805,17.33926392,images/425.jpg,images/425_acutance.png,images/425_gaussian.png,images/425_local_contrast.png,images/425_local_range.png,images/425_salt_and_pepper.png,images/425_brightness.png,images/425_contrast_strech.png
55,30,166,832,832,254.5161743,31.82984161,103.5016937,12.51041794,1.945034027,51.03927231,20.22002792,images/426.jpg,images/426_acutance.png,images/426_gaussian.png,images/426_local_contrast.png,images/426_local_range.png,images/426_salt_and_pepper.png,images/426_brightness.png,images/426_contrast_strech.png
55,90,166,166,832,254.5736618,48.8519516,108.2885895,11.37179184,1.539012909,61.92786026,11.60031509,images/427.jpg,images/427_acutance.png,images/427_gaussian.png,images/427_local_contrast.png,images/427_local_range.png,images/427_salt_and_pepper.png,images/427_brightness.png,images/427_contrast_strech.png
55,90,166,499,832,254.5562706,45.20667267,108.314373,11.55978394,1.558040619,60.22937012,11.54384995,images/428.jpg,images/428_acutance.png,images/428_gaussian.png,images/428_local_contrast.png,images/428_local_range.png,images/428_salt_and_pepper.png,images/428_brightness.png,images/428_contrast_strech.png
55,90,166,832,832,254.5489426,41.85123062,108.3127899,11.63686371,1.56244278,58.37176132,16.94877625,images/429.jpg,images/429_acutance.png,images/429_gaussian.png,images/429_local_contrast.png,images/429_local_range.png,images/429_salt_and_pepper.png,images/429_brightness.png,images/429_contrast_strech.png
55,150,166,166,832,254.6213036,57.80169678,91.02991104,7.40618515,1.112987518,62.17859268,11.62815094,images/430.jpg,images/430_acutance.png,images/430_gaussian.png,images/430_local_contrast.png,images/430_local_range.png,images/430_salt_and_pepper.png,images/430_brightness.png,images/430_contrast_strech.png
55,150,166,499,832,254.6200714,53.52829742,91.00752258,7.436870575,1.116230011,60.37201309,11.53487396,images/431.jpg,images/431_acutance.png,images/431_gaussian.png,images/431_local_contrast.png,images/431_local_range.png,images/431_salt_and_pepper.png,images/431_brightness.png,images/431_contrast_strech.png
55,150,166,832,832,254.6250954,49.40911102,90.93667221,7.321914673,1.105701447,58.50895309,16.7053299,images/432.jpg,images/432_acutance.png,images/432_gaussian.png,images/432_local_contrast.png,images/432_local_range.png,images/432_salt_and_pepper.png,images/432_brightness.png,images/432_contrast_strech.png
55,30,499,166,166,254.5363541,53.29449463,103.2338753,11.00909805,1.869941711,63.21699142,11.22824478,images/433.jpg,images/433_acutance.png,images/433_gaussian.png,images/433_local_contrast.png,images/433_local_range.png,images/433_salt_and_pepper.png,images/433_brightness.png,images/433_contrast_strech.png
55,30,499,499,166,254.5110893,44.14429855,103.2670479,11.97670746,1.999847412,58.43987656,10.69223785,images/434.jpg,images/434_acutance.png,images/434_gaussian.png,images/434_local_contrast.png,images/434_local_range.png,images/434_salt_and_pepper.png,images/434_brightness.png,images/434_contrast_strech.png
55,30,499,832,166,254.4967499,36.60363388,103.3968391,12.97995377,2.122108459,54.14759827,16.67596817,images/435.jpg,images/435_acutance.png,images/435_gaussian.png,images/435_local_contrast.png,images/435_local_range.png,images/435_salt_and_pepper.png,images/435_brightness.png,images/435_contrast_strech.png
55,90,499,166,166,254.505558,53.75251007,108.1510887,11.0056572,1.716838837,64.46848679,11.6047821,images/436.jpg,images/436_acutance.png,images/436_gaussian.png,images/436_local_contrast.png,images/436_local_range.png,images/436_salt_and_pepper.png,images/436_brightness.png,images/436_contrast_strech.png
55,90,499,499,166,254.4837837,44.8438797,108.216156,11.5934906,1.730651855,60.03007889,11.20330811,images/437.jpg,images/437_acutance.png,images/437_gaussian.png,images/437_local_contrast.png,images/437_local_range.png,images/437_salt_and_pepper.png,images/437_brightness.png,images/437_contrast_strech.png
55,90,499,832,166,254.4580421,36.90610504,108.3400917,12.38393402,1.755573273,55.54243851,16.90560532,images/438.jpg,images/438_acutance.png,images/438_gaussian.png,images/438_local_contrast.png,images/438_local_range.png,images/438_salt_and_pepper.png,images/438_brightness.png,images/438_contrast_strech.png
55,150,499,166,166,254.5353966,37.96414948,90.73736191,9.216659546,1.345825195,51.2666626,9.679885864,images/439.jpg,images/439_acutance.png,images/439_gaussian.png,images/439_local_contrast.png,images/439_local_range.png,images/439_salt_and_pepper.png,images/439_brightness.png,images/439_contrast_strech.png
55,150,499,499,166,254.5228271,32.04170227,90.75540924,9.41827774,1.32989502,47.65028,17.24926758,images/440.jpg,images/440_acutance.png,images/440_gaussian.png,images/440_local_contrast.png,images/440_local_range.png,images/440_salt_and_pepper.png,images/440_brightness.png,images/440_contrast_strech.png
55,150,499,832,166,254.5126266,25.38570404,90.63196945,9.464035034,1.28754425,43.95472336,24.83117676,images/441.jpg,images/441_acutance.png,images/441_gaussian.png,images/441_local_contrast.png,images/441_local_range.png,images/441_salt_and_pepper.png,images/441_brightness.png,images/441_contrast_strech.png
55,30,499,166,499,254.5187874,43.67721939,103.3194237,12.96833801,2.196632385,58.16251755,12.07460403,images/442.jpg,images/442_acutance.png,images/442_gaussian.png,images/442_local_contrast.png,images/442_local_range.png,images/442_salt_and_pepper.png,images/442_brightness.png,images/442_contrast_strech.png
55,30,499,499,499,254.5097122,37.25852966,103.4001541,12.83036804,2.109718323,54.61825943,13.99759293,images/443.jpg,images/443_acutance.png,images/443_gaussian.png,images/443_local_contrast.png,images/443_local_range.png,images/443_salt_and_pepper.png,images/443_brightness.png,images/443_contrast_strech.png
55,30,499,832,499,254.5214157,32.61454773,103.3797722,12.80073166,2.037288666,51.74129486,19.62966156,images/444.jpg,images/444_acutance.png,images/444_gaussian.png,images/444_local_contrast.png,images/444_local_range.png,images/444_salt_and_pepper.png,images/444_brightness.png,images/444_contrast_strech.png
55,90,499,166,499,254.4738274,45.74950027,108.2401237,15.01508331,2.434871674,60.47099686,12.55696106,images/445.jpg,images/445_acutance.png,images/445_gaussian.png,images/445_local_contrast.png,images/445_local_range.png,images/445_salt_and_pepper.png,images/445_brightness.png,images/445_contrast_strech.png
55,90,499,499,499,254.4780197,39.04018402,108.3216286,13.81644058,2.098819733,56.83507538,14.79127502,images/446.jpg,images/446_acutance.png,images/446_gaussian.png,images/446_local_contrast.png,images/446_local_range.png,images/446_salt_and_pepper.png,images/446_brightness.png,images/446_contrast_strech.png
55,90,499,832,499,254.4853859,32.69944,108.3082657,12.64694977,1.752990723,53.19195175,19.22967911,images/447.jpg,images/447_acutance.png,images/447_gaussian.png,images/447_local_contrast.png,images/447_local_range.png,images/447_salt_and_pepper.png,images/447_brightness.png,images/447_contrast_strech.png
55,150,499,166,499,254.4903488,36.87065887,90.88441849,13.84095001,2.263233185,51.10025406,14.93619537,images/448.jpg,images/448_acutance.png,images/448_gaussian.png,images/448_local_contrast.png,images/448_local_range.png,images/448_salt_and_pepper.png,images/448_brightness.png,images/448_contrast_strech.png
55,150,499,499,499,254.5061226,31.4468689,90.87221146,12.22213364,1.865131378,47.89640045,19.3473587,images/449.jpg,images/449_acutance.png,images/449_gaussian.png,images/449_local_contrast.png,images/449_local_range.png,images/449_salt_and_pepper.png,images/449_brightness.png,images/449_contrast_strech.png
55,150,499,832,499,254.5271645,25.77651978,90.73218918,10.45938492,1.447559357,44.60564804,23.84105301,images/450.jpg,images/450_acutance.png,images/450_gaussian.png,images/450_local_contrast.png,images/450_local_range.png,images/450_salt_and_pepper.png,images/450_brightness.png,images/450_contrast_strech.png
55,30,499,166,832,254.544384,36.14445114,103.4259148,12.34984589,1.923080444,53.58208466,14.74114227,images/451.jpg,images/451_acutance.png,images/451_gaussian.png,images/451_local_contrast.png,images/451_local_range.png,images/451_salt_and_pepper.png,images/451_brightness.png,images/451_contrast_strech.png
55,30,499,499,832,254.5308418,33.06068039,103.4639053,12.36495972,1.90284729,51.97684097,16.7087059,images/452.jpg,images/452_acutance.png,images/452_gaussian.png,images/452_local_contrast.png,images/452_local_range.png,images/452_salt_and_pepper.png,images/452_brightness.png,images/452_contrast_strech.png
55,30,499,832,832,254.5258446,32.03147507,103.4288826,12.68336868,1.956806183,51.15036774,19.01387024,images/453.jpg,images/453_acutance.png,images/453_gaussian.png,images/453_local_contrast.png,images/453_local_range.png,images/453_salt_and_pepper.png,images/453_brightness.png,images/453_contrast_strech.png
55,90,499,166,832,254.5732231,45.18175125,108.3380508,11.42608261,1.52532196,60.06295013,11.45379257,images/454.jpg,images/454_acutance.png,images/454_gaussian.png,images/454_local_contrast.png,images/454_local_range.png,images/454_salt_and_pepper.png,images/454_brightness.png,images/454_contrast_strech.png
55,90,499,499,832,254.5557861,42.89046097,108.3265724,11.60585403,1.543735504,58.92992783,12.61700058,images/455.jpg,images/455_acutance.png,images/455_gaussian.png,images/455_local_contrast.png,images/455_local_range.png,images/455_salt_and_pepper.png,images/455_brightness.png,images/455_contrast_strech.png
55,90,499,832,832,254.540451,40.47354889,108.242527,11.69878006,1.545917511,57.69675064,17.20530319,images/456.jpg,images/456_acutance.png,images/456_gaussian.png,images/456_local_contrast.png,images/456_local_range.png,images/456_salt_and_pepper.png,images/456_brightness.png,images/456_contrast_strech.png
55,150,499,166,832,254.6326408,53.3554306,91.13975906,7.30109787,1.081893921,60.20072556,11.4569931,images/457.jpg,images/457_acutance.png,images/457_gaussian.png,images/457_local_contrast.png,images/457_local_range.png,images/457_salt_and_pepper.png,images/457_brightness.png,images/457_contrast_strech.png
55,150,499,499,832,254.6285515,51.0449028,91.12761688,7.334278107,1.085010529,59.12026596,15.0013237,images/458.jpg,images/458_acutance.png,images/458_gaussian.png,images/458_local_contrast.png,images/458_local_range.png,images/458_salt_and_pepper.png,images/458_brightness.png,images/458_contrast_strech.png
55,150,499,832,832,254.6308365,48.59395599,91.03227615,7.218250275,1.073974609,58.01913834,17.00513077,images/459.jpg,images/459_acutance.png,images/459_gaussian.png,images/459_local_contrast.png,images/459_local_range.png,images/459_salt_and_pepper.png,images/459_brightness.png,images/459_contrast_strech.png
55,30,832,166,166,254.5315437,50.29350281,103.3553543,10.81105042,1.758666992,62.22795105,11.64517212,images/460.jpg,images/460_acutance.png,images/460_gaussian.png,images/460_local_contrast.png,images/460_local_range.png,images/460_salt_and_pepper.png,images/460_brightness.png,images/460_contrast_strech.png
55,30,832,499,166,254.5127029,45.03222275,103.3992996,11.88459778,1.949245453,59.26686478,11.32633209,images/461.jpg,images/461_acutance.png,images/461_gaussian.png,images/461_local_contrast.png,images/461_local_range.png,images/461_salt_and_pepper.png,images/461_brightness.png,images/461_contrast_strech.png
