time,u_min_acutance,u_avg_acutance,u_max_acutance,u_min_gaussian,u_avg_gaussian,u_max_gaussian,u_min_local_contrast,u_avg_local_contrast,u_max_local_contrast,u_min_local_range,u_avg_local_range,u_max_local_range,u_min_salt_and_pepper,u_avg_salt_and_pepper,u_max_salt_and_pepper,u_min_brightness,u_avg_brightness,u_max_brightness,u_min_contrast_strech,u_avg_contrast_strech,u_max_contrast_strech,FILE,FILE_acutance,FILE_gaussian,FILE_local_contrast,FILE_local_range,FILE_salt_and_pepper,FILE_brightness,FILE_contrast_strech
0316,199,254.33716754522584,255,0,6.427370612195999,255,0,13.195591230382174,255,0,10.839975440277945,255,0,3.110643045405535,168,0,246.8892086977357,255,0,7.8185695459446505,255,timesteps.0316.png,timesteps.0316_acutance.png,timesteps.0316_gaussian.png,timesteps.0316_local_contrast.png,timesteps.0316_local_range.png,timesteps.0316_salt_and_pepper.png,timesteps.0316_brightness.png,timesteps.0316_contrast_strech.png
0317,201,254.34721307056427,255,0,6.947770156942614,255,0,13.350660416916257,255,0,10.461927938181383,255,0,3.0336887504492633,168,0,246.15764346471786,255,0,8.6779471666467,255,timesteps.0317.png,timesteps.0317_acutance.png,timesteps.0317_gaussian.png,timesteps.0317_local_contrast.png,timesteps.0317_local_range.png,timesteps.0317_salt_and_pepper.png,timesteps.0317_brightness.png,timesteps.0317_contrast_strech.png
0318,202,254.35353719899365,255,0,7.246703905594824,255,0,13.49035881154906,255,0,10.326906373547383,255,0,3.002972624895172,168,0,245.8283889421349,255,0,9.026112675212651,255,timesteps.0318.png,timesteps.0318_acutance.png,timesteps.0318_gaussian.png,timesteps.0318_local_contrast.png,timesteps.0318_local_range.png,timesteps.0318_salt_and_pepper.png,timesteps.0318_brightness.png,timesteps.0318_contrast_strech.png
0319,192,254.3308673775009,255,0,6.6621765304899965,255,0,13.922771654486642,255,0,10.892840242003114,255,0,3.127295734994609,175,0,246.4396774290164,255,0,8.295134479453695,255,timesteps.0319.png,timesteps.0319_acutance.png,timesteps.0319_gaussian.png,timesteps.0319_local_contrast.png,timesteps.0319_local_range.png,timesteps.0319_salt_and_pepper.png,timesteps.0319_brightness.png,timesteps.0319_contrast_strech.png
0320,199,254.32498202947167,255,0,6.632317000119803,255,0,13.77616808434168,255,0,11.003318557565592,255,0,3.1632892057026476,168,0,246.49751856954595,255,0,8.235882652449982,255,timesteps.0320.png,timesteps.0320_acutance.png,timesteps.0320_gaussian.png,timesteps.0320_local_contrast.png,timesteps.0320_local_range.png,timesteps.0320_salt_and_pepper.png,timesteps.0320_brightness.png,timesteps.0320_contrast_strech.png
0321,202,254.33543039415358,255,0,6.968470708038816,255,0,13.723041212411644,255,0,10.613266742542232,255,0,3.084365640349826,168,0,246.0722370312687,255,0,8.739795734994608,255,timesteps.0321.png,timesteps.0321_acutance.png,timesteps.0321_gaussian.png,timesteps.0321_local_contrast.png,timesteps.0321_local_range.png,timesteps.0321_salt_and_pepper.png,timesteps.0321_brightness.png,timesteps.0321_contrast_strech.png
0322,192,254.31230831436443,255,0,6.601886905475021,255,0,14.840659817898647,255,0,11.595622678806757,255,0,3.288817838744459,168,0,246.65952288247274,255,0,7.870767940577453,255,timesteps.0322.png,timesteps.0322_acutance.png,timesteps.0322_gaussian.png,timesteps.0322_local_contrast.png,timesteps.0322_local_range.png,timesteps.0322_salt_and_pepper.png,timesteps.0322_brightness.png,timesteps.0322_contrast_strech.png
0323,192,254.281089014017,255,0,6.720585240206062,255,0,15.488672576973762,255,0,12.086611956391518,255,0,3.448586318437762,168,0,246.4509209895771,255,0,8.047042350545105,255,timesteps.0323.png,timesteps.0323_acutance.png,timesteps.0323_gaussian.png,timesteps.0323_local_contrast.png,timesteps.0323_local_range.png,timesteps.0323_salt_and_pepper.png,timesteps.0323_brightness.png,timesteps.0323_contrast_strech.png
0324,198,254.30016922247515,255,0,6.963536300467234,255,0,15.135681981550258,255,0,11.722747693782198,255,0,3.3351922846531687,175,0,246.0555064693902,255,0,8.578922067808794,255,timesteps.0324.png,timesteps.0324_acutance.png,timesteps.0324_gaussian.png,timesteps.0324_local_contrast.png,timesteps.0324_local_range.png,timesteps.0324_salt_and_pepper.png,timesteps.0324_brightness.png,timesteps.0324_contrast_strech.png
0325,201,254.28698484485443,255,0,7.117013597699772,255,0,15.427128010063496,255,0,11.986951898885827,255,0,3.3982987899844255,168,0,245.85938810351024,255,0,8.777674613633641,255,timesteps.0325.png,timesteps.0325_acutance.png,timesteps.0325_gaussian.png,timesteps.0325_local_contrast.png,timesteps.0325_local_range.png,timesteps.0325_salt_and_pepper.png,timesteps.0325_brightness.png,timesteps.0325_contrast_strech.png
0326,201,254.26660926081226,255,0,7.310768839103869,255,0,16.616472984305737,255,0,12.574302144483047,255,0,3.545089553132862,170,0,245.64606595183898,255,0,8.837252905235413,255,timesteps.0326.png,timesteps.0326_acutance.png,timesteps.0326_gaussian.png,timesteps.0326_local_contrast.png,timesteps.0326_local_range.png,timesteps.0326_salt_and_pepper.png,timesteps.0326_brightness.png,timesteps.0326_contrast_strech.png
0327,190,254.2677324188331,255,0,7.0802174433928355,255,0,16.438494369234455,255,0,12.510342039055947,255,0,3.539912543428777,181,0,245.9167515274949,255,0,8.558482089373427,255,timesteps.0327.png,timesteps.0327_acutance.png,timesteps.0327_gaussian.png,timesteps.0327_local_contrast.png,timesteps.0327_local_range.png,timesteps.0327_salt_and_pepper.png,timesteps.0327_brightness.png,timesteps.0327_contrast_strech.png
0328,184,254.276939319516,255,0,7.680728105906313,255,0,16.69186683838505,255,0,12.156301665268959,255,0,3.465523541392117,186,0,244.92067060021566,255,0,9.757884569306338,255,timesteps.0328.png,timesteps.0328_acutance.png,timesteps.0328_gaussian.png,timesteps.0328_local_contrast.png,timesteps.0328_local_range.png,timesteps.0328_salt_and_pepper.png,timesteps.0328_brightness.png,timesteps.0328_contrast_strech.png
0329,195,254.25991673655204,255,0,7.459412064214688,255,0,17.34542350545106,255,0,12.639893075356415,255,0,3.5743979873008267,181,0,245.39771924044567,255,0,9.049189828680964,255,timesteps.0329.png,timesteps.0329_acutance.png,timesteps.0329_gaussian.png,timesteps.0329_local_contrast.png,timesteps.0329_local_range.png,timesteps.0329_salt_and_pepper.png,timesteps.0329_brightness.png,timesteps.0329_contrast_strech.png
0330,197,254.26515215047323,255,0,7.59964657960944,255,0,17.878038516832394,255,0,12.542049538756439,255,0,3.5341754522582964,168,0,245.1915029351863,255,0,9.23735773331736,255,timesteps.0330.png,timesteps.0330_acutance.png,timesteps.0330_gaussian.png,timesteps.0330_local_contrast.png,timesteps.0330_local_range.png,timesteps.0330_salt_and_pepper.png,timesteps.0330_brightness.png,timesteps.0330_contrast_strech.png
0331,199,254.27601982748294,255,0,7.85043428776806,255,0,17.897374805319277,255,0,12.3586153707919,255,0,3.468493171199233,168,0,244.69517491314244,255,0,9.860261171678447,255,timesteps.0331.png,timesteps.0331_acutance.png,timesteps.0331_gaussian.png,timesteps.0331_local_contrast.png,timesteps.0331_local_range.png,timesteps.0331_salt_and_pepper.png,timesteps.0331_brightness.png,timesteps.0331_contrast_strech.png
0332,191,254.2764226668264,255,0,7.998075655924284,255,0,18.50240505570864,255,0,12.248307775248593,255,0,3.4520082065412723,173,0,244.46469689708877,255,0,10.07188361087816,255,timesteps.0332.png,timesteps.0332_acutance.png,timesteps.0332_gaussian.png,timesteps.0332_local_contrast.png,timesteps.0332_local_range.png,timesteps.0332_salt_and_pepper.png,timesteps.0332_brightness.png,timesteps.0332_contrast_strech.png
0333,193,254.2925587037259,255,0,7.756048580328262,255,0,18.128555169521984,255,0,11.894728645022164,255,0,3.3623068168204147,168,0,244.76601473583324,255,0,9.771894093686354,255,timesteps.0333.png,timesteps.0333_acutance.png,timesteps.0333_gaussian.png,timesteps.0333_local_contrast.png,timesteps.0333_local_range.png,timesteps.0333_salt_and_pepper.png,timesteps.0333_brightness.png,timesteps.0333_contrast_strech.png
0334,190,254.29704684317718,255,0,7.9796798250868575,255,0,18.56661375344435,255,0,11.646071942015094,255,0,3.3257892057026477,180,0,244.29876302863303,255,0,10.294727147478136,255,timesteps.0334.png,timesteps.0334_acutance.png,timesteps.0334_gaussian.png,timesteps.0334_local_contrast.png,timesteps.0334_local_range.png,timesteps.0334_salt_and_pepper.png,timesteps.0334_brightness.png,timesteps.0334_contrast_strech.png
0335,202,254.29749610638552,255,0,8.263916676650293,255,0,18.808934347669823,255,0,11.636722774649575,255,0,3.328378459326704,168,0,243.90732898047202,255,0,10.720832334970648,255,timesteps.0335.png,timesteps.0335_acutance.png,timesteps.0335_gaussian.png,timesteps.0335_local_contrast.png,timesteps.0335_local_range.png,timesteps.0335_salt_and_pepper.png,timesteps.0335_brightness.png,timesteps.0335_contrast_strech.png
0336,201,254.29765933868455,255,0,7.932011501138134,255,0,18.762413142446388,255,0,11.652771953995448,255,0,3.3289070923685156,168,0,244.50442224751407,255,0,9.999716964178747,255,timesteps.0336.png,timesteps.0336_acutance.png,timesteps.0336_gaussian.png,timesteps.0336_local_contrast.png,timesteps.0336_local_range.png,timesteps.0336_salt_and_pepper.png,timesteps.0336_brightness.png,timesteps.0336_contrast_strech.png
0337,201,254.31185006589195,255,0,8.744757098358692,255,0,18.540047322391278,255,0,11.326512519468073,255,0,3.2547547022882473,168,0,243.32711003953517,255,0,11.463359590271955,255,timesteps.0337.png,timesteps.0337_acutance.png,timesteps.0337_gaussian.png,timesteps.0337_local_contrast.png,timesteps.0337_local_range.png,timesteps.0337_salt_and_pepper.png,timesteps.0337_brightness.png,timesteps.0337_contrast_strech.png
0338,202,254.31754672337368,255,0,8.915409728046004,255,0,18.486797651850964,255,0,11.1849946088415,255,0,3.2151207020486403,168,0,243.16186204624415,255,0,11.628940038337127,255,timesteps.0338.png,timesteps.0338_acutance.png,timesteps.0338_gaussian.png,timesteps.0338_local_contrast.png,timesteps.0338_local_range.png,timesteps.0338_salt_and_pepper.png,timesteps.0338_brightness.png,timesteps.0338_contrast_strech.png
0339,186,254.28606834790943,255,0,8.785635557685396,255,0,19.48130765544507,255,0,11.894057745297712,255,0,3.3941685635557683,170,0,243.1686324427938,255,0,11.527608721696417,255,timesteps.0339.png,timesteps.0339_acutance.png,timesteps.0339_gaussian.png,timesteps.0339_local_contrast.png,timesteps.0339_local_range.png,timesteps.0339_salt_and_pepper.png,timesteps.0339_brightness.png,timesteps.0339_contrast_strech.png
0340,198,254.3066715586438,255,0,6.922791122559003,255,0,15.361538576734157,255,0,11.546310051515514,255,0,3.307606026117168,168,0,246.20159787947765,255,0,8.342784832874086,255,timesteps.0340.png,timesteps.0340_acutance.png,timesteps.0340_gaussian.png,timesteps.0340_local_contrast.png,timesteps.0340_local_range.png,timesteps.0340_salt_and_pepper.png,timesteps.0340_brightness.png,timesteps.0340_contrast_strech.png
0341,201,254.30716275308495,255,0,6.93973433568947,255,0,15.378742362525458,255,0,11.465882951958788,255,0,3.288109500419312,173,0,246.18146190247992,255,0,8.367582664430333,255,timesteps.0341.png,timesteps.0341_acutance.png,timesteps.0341_gaussian.png,timesteps.0341_local_contrast.png,timesteps.0341_local_range.png,timesteps.0341_salt_and_pepper.png,timesteps.0341_brightness.png,timesteps.0341_contrast_strech.png
0342,201,254.30979393794178,255,0,6.886781178866658,255,0,15.321226189049957,255,0,11.481996525697856,255,0,3.284067629088295,173,0,246.24282676410687,255,0,8.31726668264047,255,timesteps.0342.png,timesteps.0342_acutance.png,timesteps.0342_gaussian.png,timesteps.0342_local_contrast.png,timesteps.0342_local_range.png,timesteps.0342_salt_and_pepper.png,timesteps.0342_brightness.png,timesteps.0342_contrast_strech.png
0343,193,254.31354229064334,255,0,7.05116808434168,255,0,15.747108242482328,255,0,11.34494129627411,255,0,3.2407511680843415,188,0,245.9789714867617,255,0,8.578432370911704,255,timesteps.0343.png,timesteps.0343_acutance.png,timesteps.0343_gaussian.png,timesteps.0343_local_contrast.png,timesteps.0343_local_range.png,timesteps.0343_salt_and_pepper.png,timesteps.0343_brightness.png,timesteps.0343_contrast_strech.png
0344,202,254.30837426620343,255,0,7.235394453096921,255,0,16.002532346951,255,0,11.368910985982987,255,0,3.257641967173835,168,0,245.51399305139572,255,0,9.176036300467233,255,timesteps.0344.png,timesteps.0344_acutance.png,timesteps.0344_gaussian.png,timesteps.0344_local_contrast.png,timesteps.0344_local_range.png,timesteps.0344_salt_and_pepper.png,timesteps.0344_brightness.png,timesteps.0344_contrast_strech.png
0345,202,254.3150203665988,255,0,7.250208158619864,255,0,15.80304899964059,255,0,11.221633521025518,255,0,3.2166272313406012,168,0,245.55603510243202,255,0,9.133348807954954,255,timesteps.0345.png,timesteps.0345_acutance.png,timesteps.0345_gaussian.png,timesteps.0345_local_contrast.png,timesteps.0345_local_range.png,timesteps.0345_salt_and_pepper.png,timesteps.0345_brightness.png,timesteps.0345_contrast_strech.png
0346,194,254.36686084820894,255,0,5.46782975919492,255,0,9.762251407691386,255,0,9.828447346351982,255,0,2.9024185336048878,184,0,248.32370462441597,255,0,6.537326284892776,255,timesteps.0346.png,timesteps.0346_acutance.png,timesteps.0346_gaussian.png,timesteps.0346_local_contrast.png,timesteps.0346_local_range.png,timesteps.0346_salt_and_pepper.png,timesteps.0346_brightness.png,timesteps.0346_contrast_strech.png
0347,202,254.36304660357015,255,0,5.248116089613035,255,0,10.019152090571463,255,0,10.015622379297952,255,0,2.931664070923685,172,0,248.5863259254822,255,0,6.215808074757398,255,timesteps.0347.png,timesteps.0347_acutance.png,timesteps.0347_gaussian.png,timesteps.0347_local_contrast.png,timesteps.0347_local_range.png,timesteps.0347_salt_and_pepper.png,timesteps.0347_brightness.png,timesteps.0347_contrast_strech.png
0348,185,254.3765454654367,255,0,5.66570474421948,255,0,10.19211692823769,255,0,9.654058344315322,255,0,2.848644722654846,185,0,248.053448843896,255,0,6.793079849047562,255,timesteps.0348.png,timesteps.0348_acutance.png,timesteps.0348_gaussian.png,timesteps.0348_local_contrast.png,timesteps.0348_local_range.png,timesteps.0348_salt_and_pepper.png,timesteps.0348_brightness.png,timesteps.0348_contrast_strech.png
0349,202,254.36932730322272,255,0,5.5564963459925725,255,0,10.333205043728286,255,0,9.7650593027435,255,0,2.879609440517551,168,0,248.1586048879837,255,0,6.690454654366838,255,timesteps.0349.png,timesteps.0349_acutance.png,timesteps.0349_gaussian.png,timesteps.0349_local_contrast.png,timesteps.0349_local_range.png,timesteps.0349_salt_and_pepper.png,timesteps.0349_brightness.png,timesteps.0349_contrast_strech.png
0350,202,254.3662438600695,255,0,5.695338145441476,255,0,10.587777045645142,255,0,9.870917694980232,255,0,2.9071657481729964,168,0,247.98441955193482,255,0,6.847436204624416,255,timesteps.0350.png,timesteps.0350_acutance.png,timesteps.0350_gaussian.png,timesteps.0350_local_contrast.png,timesteps.0350_local_range.png,timesteps.0350_salt_and_pepper.png,timesteps.0350_brightness.png,timesteps.0350_contrast_strech.png
0351,202,254.36014436324427,255,0,5.509723553372469,255,0,10.483249970049119,255,0,9.942928597100755,255,0,2.937360728405415,168,0,248.20308344315322,255,0,6.613588714508206,255,timesteps.0351.png,timesteps.0351_acutance.png,timesteps.0351_gaussian.png,timesteps.0351_local_contrast.png,timesteps.0351_local_range.png,timesteps.0351_salt_and_pepper.png,timesteps.0351_brightness.png,timesteps.0351_contrast_strech.png
0352,201,254.37622199592667,255,0,6.282658440158141,255,0,10.520427998083143,255,0,9.606177369114652,255,0,2.8538202348149038,168,0,247.37535941056666,255,0,7.487483527015694,255,timesteps.0352.png,timesteps.0352_acutance.png,timesteps.0352_gaussian.png,timesteps.0352_local_contrast.png,timesteps.0352_local_range.png,timesteps.0352_salt_and_pepper.png,timesteps.0352_brightness.png,timesteps.0352_contrast_strech.png
0353,205,254.37678806756918,255,0,6.1840436683838504,255,0,10.648782496705403,255,0,9.638590212052234,255,0,2.8627890259973645,168,0,247.4349466874326,255,0,7.432956451419671,255,timesteps.0353.png,timesteps.0353_acutance.png,timesteps.0353_gaussian.png,timesteps.0353_local_contrast.png,timesteps.0353_local_range.png,timesteps.0353_salt_and_pepper.png,timesteps.0353_brightness.png,timesteps.0353_contrast_strech.png
0354,205,254.37165149155385,255,0,6.37375703845693,255,0,10.967957050437283,255,0,9.815050317479335,255,0,2.894712172037858,168,0,247.19104618425783,255,0,7.6678701928836706,255,timesteps.0354.png,timesteps.0354_acutance.png,timesteps.0354_gaussian.png,timesteps.0354_local_contrast.png,timesteps.0354_local_range.png,timesteps.0354_salt_and_pepper.png,timesteps.0354_brightness.png,timesteps.0354_contrast_strech.png
0355,202,254.3612765065293,255,0,6.418039415358812,255,0,11.34080657721337,255,0,10.040469629807117,255,0,2.9480442074997004,168,0,247.0721172277465,255,0,7.780761051874925,255,timesteps.0355.png,timesteps.0355_acutance.png,timesteps.0355_gaussian.png,timesteps.0355_local_contrast.png,timesteps.0355_local_range.png,timesteps.0355_salt_and_pepper.png,timesteps.0355_brightness.png,timesteps.0355_contrast_strech.png
0356,202,254.34252126512519,255,0,6.1961872529052355,255,0,11.413970588235294,255,0,10.524570204864023,255,0,3.054335389960465,168,0,247.2891053671978,255,0,7.55160237210974,255,timesteps.0356.png,timesteps.0356_acutance.png,timesteps.0356_gaussian.png,timesteps.0356_local_contrast.png,timesteps.0356_local_range.png,timesteps.0356_salt_and_pepper.png,timesteps.0356_brightness.png,timesteps.0356_contrast_strech.png
0357,191,254.33767671019527,255,0,6.113605187492512,255,0,11.93206092009105,255,0,10.642608122678807,255,0,3.078889121840182,177,0,247.33547232538638,255,0,7.456756918653409,255,timesteps.0357.png,timesteps.0357_acutance.png,timesteps.0357_gaussian.png,timesteps.0357_local_contrast.png,timesteps.0357_local_range.png,timesteps.0357_salt_and_pepper.png,timesteps.0357_brightness.png,timesteps.0357_contrast_strech.png
0358,202,254.3333727686594,255,0,6.211646399904157,255,0,12.03352102551815,255,0,10.850363903198755,255,0,3.122830058703726,168,0,247.22098208937342,255,0,7.570977596741344,255,timesteps.0358.png,timesteps.0358_acutance.png,timesteps.0358_gaussian.png,timesteps.0358_local_contrast.png,timesteps.0358_local_range.png,timesteps.0358_salt_and_pepper.png,timesteps.0358_brightness.png,timesteps.0358_contrast_strech.png
0359,198,254.3316056667066,255,0,6.665336348388642,255,0,12.480807475739788,255,0,10.77935186294477,255,0,3.1190367796813225,177,0,246.6517626093207,255,0,8.16491703606086,255,timesteps.0359.png,timesteps.0359_acutance.png,timesteps.0359_gaussian.png,timesteps.0359_local_contrast.png,timesteps.0359_local_range.png,timesteps.0359_salt_and_pepper.png,timesteps.0359_brightness.png,timesteps.0359_contrast_strech.png
0360,201,254.3326239966455,255,0,6.876491553851683,255,0,12.497368815143165,255,0,10.744566910267162,255,0,3.1163786390319874,168,0,246.44192524260214,255,0,8.380488498861867,255,timesteps.0360.png,timesteps.0360_acutance.png,timesteps.0360_gaussian.png,timesteps.0360_local_contrast.png,timesteps.0360_local_range.png,timesteps.0360_salt_and_pepper.png,timesteps.0360_brightness.png,timesteps.0360_contrast_strech.png
0361,202,254.33550227626694,255,0,7.074338085539715,255,0,12.946724871211213,255,0,10.712091170480413,255,0,3.1017805798490476,168,0,246.1269018809153,255,0,8.730702647657841,255,timesteps.0361.png,timesteps.0361_acutance.png,timesteps.0361_gaussian.png,timesteps.0361_local_contrast.png,timesteps.0361_local_range.png,timesteps.0361_salt_and_pepper.png,timesteps.0361_brightness.png,timesteps.0361_contrast_strech.png
0362,199,254.3217503294597,255,0,7.138597699772373,255,0,12.976009344674733,255,0,10.93769767581167,255,0,3.169274889181742,168,0,246.05299658559963,255,0,8.800052414040973,255,timesteps.0362.png,timesteps.0362_acutance.png,timesteps.0362_gaussian.png,timesteps.0362_local_contrast.png,timesteps.0362_local_range.png,timesteps.0362_salt_and_pepper.png,timesteps.0362_brightness.png,timesteps.0362_contrast_strech.png
0363,202,254.32544327303222,255,0,7.294935306097999,255,0,13.555551395711033,255,0,10.907805199472865,255,0,3.144451599377022,168,0,245.80510063495868,255,0,9.030588834311729,255,timesteps.0363.png,timesteps.0363_acutance.png,timesteps.0363_gaussian.png,timesteps.0363_local_contrast.png,timesteps.0363_local_range.png,timesteps.0363_salt_and_pepper.png,timesteps.0363_brightness.png,timesteps.0363_contrast_strech.png
0364,202,254.31305558883432,255,0,7.154293458727687,255,0,14.117880675691865,255,0,11.355841919252425,255,0,3.226458607883072,168,0,245.87637025278542,255,0,8.9095258775608,255,timesteps.0364.png,timesteps.0364_acutance.png,timesteps.0364_gaussian.png,timesteps.0364_local_contrast.png,timesteps.0364_local_range.png,timesteps.0364_salt_and_pepper.png,timesteps.0364_brightness.png,timesteps.0364_contrast_strech.png
0365,175,254.2970034144004,255,0,7.256872229543548,255,0,14.468801665268959,255,0,11.727081586198635,255,0,3.3156673056187853,185,0,245.78980771534683,255,0,8.951883910386965,255,timesteps.0365.png,timesteps.0365_acutance.png,timesteps.0365_gaussian.png,timesteps.0365_local_contrast.png,timesteps.0365_local_range.png,timesteps.0365_salt_and_pepper.png,timesteps.0365_brightness.png,timesteps.0365_contrast_strech.png
0366,201,254.29629956870733,255,0,7.032039954474661,255,0,14.444114651970768,255,0,11.763955612795016,255,0,3.3253968491673653,168,0,246.0372678806757,255,0,8.68815891937223,255,timesteps.0366.png,timesteps.0366_acutance.png,timesteps.0366_gaussian.png,timesteps.0366_local_contrast.png,timesteps.0366_local_range.png,timesteps.0366_salt_and_pepper.png,timesteps.0366_brightness.png,timesteps.0366_contrast_strech.png
0367,195,254.2902375104828,255,0,7.198256858751647,255,0,14.800435785312088,255,0,11.835067988498862,255,0,3.3485982987899843,176,0,245.77072600934468,255,0,8.97077692584162,255,timesteps.0367.png,timesteps.0367_acutance.png,timesteps.0367_gaussian.png,timesteps.0367_local_contrast.png,timesteps.0367_local_range.png,timesteps.0367_salt_and_pepper.png,timesteps.0367_brightness.png,timesteps.0367_contrast_strech.png
0368,191,254.27290194081706,255,0,6.981201329819097,255,0,15.241982149275188,255,0,12.29847250509165,255,0,3.4519542949562716,183,0,246.0368171199233,255,0,8.602992092967533,255,timesteps.0368.png,timesteps.0368_acutance.png,timesteps.0368_gaussian.png,timesteps.0368_local_contrast.png,timesteps.0368_local_range.png,timesteps.0368_salt_and_pepper.png,timesteps.0368_brightness.png,timesteps.0368_contrast_strech.png
0369,194,254.26051874925122,255,0,7.2587681202827365,255,0,15.711138732478735,255,0,12.589756798849885,255,0,3.523909787947766,186,0,245.69349017611117,255,0,8.947180124595663,255,timesteps.0369.png,timesteps.0369_acutance.png,timesteps.0369_gaussian.png,timesteps.0369_local_contrast.png,timesteps.0369_local_range.png,timesteps.0369_salt_and_pepper.png,timesteps.0369_brightness.png,timesteps.0369_contrast_strech.png
0370,202,254.25700251587398,255,0,7.418945429495627,255,0,16.22427968132263,255,0,12.746221696417875,255,0,3.555822451180065,168,0,245.43624655564872,255,0,9.180663711513118,255,timesteps.0370.png,timesteps.0370_acutance.png,timesteps.0370_gaussian.png,timesteps.0370_local_contrast.png,timesteps.0370_local_range.png,timesteps.0370_salt_and_pepper.png,timesteps.0370_brightness.png,timesteps.0370_contrast_strech.png
0371,201,254.24232658440158,255,0,7.239193722295435,255,0,16.82072451180065,255,0,13.03442404456691,255,0,3.649511800646939,168,0,245.62985204265004,255,0,8.894346771295076,255,timesteps.0371.png,timesteps.0371_acutance.png,timesteps.0371_gaussian.png,timesteps.0371_local_contrast.png,timesteps.0371_local_range.png,timesteps.0371_salt_and_pepper.png,timesteps.0371_brightness.png,timesteps.0371_contrast_strech.png
0372,201,254.26809033185575,255,0,7.632302024679525,255,0,16.8736477177429,255,0,12.517079489636995,255,0,3.5023855876362764,169,0,245.10605007787228,255,0,9.486280999161375,255,timesteps.0372.png,timesteps.0372_acutance.png,timesteps.0372_gaussian.png,timesteps.0372_local_contrast.png,timesteps.0372_local_range.png,timesteps.0372_salt_and_pepper.png,timesteps.0372_brightness.png,timesteps.0372_contrast_strech.png
0373,199,254.26718881035103,255,0,7.845197376302863,255,0,16.82454324907152,255,0,12.507827662633282,255,0,3.4801006349586676,168,0,244.8709326704205,255,0,9.774174853240686,255,timesteps.0373.png,timesteps.0373_acutance.png,timesteps.0373_gaussian.png,timesteps.0373_local_contrast.png,timesteps.0373_local_range.png,timesteps.0373_salt_and_pepper.png,timesteps.0373_brightness.png,timesteps.0373_contrast_strech.png
0374,193,254.26998622259495,255,0,8.337299329100276,255,0,17.591336707799208,255,0,12.625941955193483,255,0,3.486246555648736,172,0,244.15830687672218,255,0,10.520041631723974,255,timesteps.0374.png,timesteps.0374_acutance.png,timesteps.0374_gaussian.png,timesteps.0374_local_contrast.png,timesteps.0374_local_range.png,timesteps.0374_salt_and_pepper.png,timesteps.0374_brightness.png,timesteps.0374_contrast_strech.png
0375,202,254.26154456691026,255,0,8.83720198873847,255,0,17.92997783634839,255,0,12.583956810830239,255,0,3.510460345034144,168,0,243.43507697376302,255,0,11.34621121360968,255,timesteps.0375.png,timesteps.0375_acutance.png,timesteps.0375_gaussian.png,timesteps.0375_local_contrast.png,timesteps.0375_local_range.png,timesteps.0375_salt_and_pepper.png,timesteps.0375_brightness.png,timesteps.0375_contrast_strech.png
0376,193,254.2626677249311,255,0,8.260732898047202,255,0,18.353926560440875,255,0,12.770751467593147,255,0,3.5353630046723374,168,0,244.1618171199233,255,0,10.451726668264048,255,timesteps.0376.png,timesteps.0376_acutance.png,timesteps.0376_gaussian.png,timesteps.0376_local_contrast.png,timesteps.0376_local_range.png,timesteps.0376_salt_and_pepper.png,timesteps.0376_brightness.png,timesteps.0376_contrast_strech.png
0377,202,254.260506768899,255,0,7.690123697136696,255,0,18.395332155265365,255,0,12.6819935306098,255,0,3.5465855996166287,168,0,244.91498143045405,255,0,9.576353779801126,255,timesteps.0377.png,timesteps.0377_acutance.png,timesteps.0377_gaussian.png,timesteps.0377_local_contrast.png,timesteps.0377_local_range.png,timesteps.0377_salt_and_pepper.png,timesteps.0377_brightness.png,timesteps.0377_contrast_strech.png
0378,198,254.25902569785552,255,0,7.700076374745418,255,0,18.540596921049477,255,0,12.680320773930754,255,0,3.5470812866898287,168,0,244.88372019887385,255,0,9.598026236971368,255,timesteps.0378.png,timesteps.0378_acutance.png,timesteps.0378_gaussian.png,timesteps.0378_local_contrast.png,timesteps.0378_local_range.png,timesteps.0378_salt_and_pepper.png,timesteps.0378_brightness.png,timesteps.0378_contrast_strech.png
0379,201,254.26345693063377,255,0,7.895194381214807,255,0,19.03142895651132,255,0,12.721667964538158,255,0,3.5480487001317838,168,0,244.57782736312447,255,0,9.889636995327663,255,timesteps.0379.png,timesteps.0379_acutance.png,timesteps.0379_gaussian.png,timesteps.0379_local_contrast.png,timesteps.0379_local_range.png,timesteps.0379_salt_and_pepper.png,timesteps.0379_brightness.png,timesteps.0379_contrast_strech.png
0380,202,254.26399604648375,255,0,8.4829309931712,255,0,19.182553612076195,255,0,12.529290463639631,255,0,3.5084820893734276,168,0,243.78641877321192,255,0,10.812483527015694,255,timesteps.0380.png,timesteps.0380_acutance.png,timesteps.0380_gaussian.png,timesteps.0380_local_contrast.png,timesteps.0380_local_range.png,timesteps.0380_salt_and_pepper.png,timesteps.0380_brightness.png,timesteps.0380_contrast_strech.png
0381,201,254.30811219599858,255,0,7.400309991613754,255,0,15.456413981071044,255,0,11.416195938660596,255,0,3.2487720138972085,168,0,245.51654187133101,255,0,9.191842877680603,255,timesteps.0381.png,timesteps.0381_acutance.png,timesteps.0381_gaussian.png,timesteps.0381_local_contrast.png,timesteps.0381_local_range.png,timesteps.0381_salt_and_pepper.png,timesteps.0381_brightness.png,timesteps.0381_contrast_strech.png
